experiment,candidate_hash,control_hash,opponent,opponent_family,opponent_role,opponent_hash,seed,pair_index,actual_order,physical_seat,candidate_outcome,control_outcome,candidate_win,control_win,candidate_draw,control_draw,candidate_error,control_error,candidate_opponent_error,control_opponent_error,latency_candidate_ms,latency_control_ms,source_artifact,source_sha256
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170660,360,first,0,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170661,361,first,1,win,loss,1,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170662,362,first,0,loss,loss,0,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170663,363,first,1,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170664,364,first,0,loss,loss,0,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170665,365,first,1,loss,loss,0,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170666,366,first,0,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170667,367,first,1,loss,win,0,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170668,368,first,0,loss,win,0,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170669,369,first,1,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170670,370,first,0,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170671,371,first,1,win,loss,1,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170672,372,first,0,win,loss,1,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170673,373,first,1,win,loss,1,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170674,374,first,0,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170675,375,first,1,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170676,376,first,0,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170677,377,first,1,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170678,378,first,0,loss,loss,0,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170679,379,first,1,loss,loss,0,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170680,380,first,0,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170681,381,first,1,win,loss,1,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170682,382,first,0,win,loss,1,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170683,383,first,1,loss,win,0,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170684,384,first,0,win,loss,1,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170685,385,first,1,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170686,386,first,0,loss,loss,0,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170687,387,first,1,loss,loss,0,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170688,388,first,0,win,loss,1,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170689,389,first,1,loss,loss,0,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170690,390,first,0,loss,win,0,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170691,391,first,1,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170692,392,first,0,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170693,393,first,1,win,loss,1,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170694,394,first,0,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170695,395,first,1,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170696,396,first,0,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170697,397,first,1,loss,loss,0,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170698,398,first,0,loss,loss,0,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202608170699,399,first,1,loss,win,0,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202609170300,0,second,0,loss,win,0,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202609170301,1,second,1,loss,loss,0,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202609170302,2,second,0,loss,loss,0,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202609170303,3,second,1,win,loss,1,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202609170304,4,second,0,win,loss,1,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202609170305,5,second,1,win,win,1,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202609170306,6,second,0,loss,win,0,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202609170307,7,second,1,win,loss,1,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202609170308,8,second,0,loss,win,0,1,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202609170309,9,second,1,loss,loss,0,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202609170310,10,second,0,loss,loss,0,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202609170311,11,second,1,win,loss,1,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202609170312,12,second,0,loss,loss,0,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
historical_exploratory,83489e0c80c631763c65375d2a7a34d28d6aa9fbb1d11e89d130c83b1e27f1c0,13426288358d597ead809e45c364c7f7b9274a6eebf55ddd942142e3326535c3,master_v1,historical,historical,8a06ebab47cc60ed981dfada85972eb8a62e732e349f01c2a3085262079f06e8,202609170313,13,second,1,loss,loss,0,0,0,0,0,0,0,0,,,artifacts/final_sprint/exp23_vs_ctl_m1_p800.json,fc7870569ec45bc33d2c0ca0c9888339af45febc8f9b9fa1e1577b2358769b79
